role,champion_1,champion_2,duel_winrate,duel_games
MIDDLE,Aurora,Hwei,0.34782608695652173,23
MIDDLE,Hwei,Aurora,0.6521739130434783,23
TOP,KSante,Pantheon,0.45,20
TOP,Pantheon,KSante,0.55,20
UTILITY,Bard,Rell,0.5327868852459017,122
UTILITY,Rell,Bard,0.4672131147540984,122
JUNGLE,Khazix,Skarner,0.47368421052631576,19
JUNGLE,Skarner,Khazix,0.5263157894736842,19
MIDDLE,Aurora,Smolder,0.75,4
MIDDLE,Smolder,Aurora,0.25,4
TOP,Mordekaiser,Shen,0.8333333333333334,12
TOP,Shen,Mordekaiser,0.16666666666666666,12
UTILITY,Thresh,Seraphine,0.5510204081632653,49
UTILITY,Seraphine,Thresh,0.4489795918367347,49
JUNGLE,Neeko,Hecarim,1.0,1
JUNGLE,Hecarim,Neeko,0.0,1
MIDDLE,Smolder,Vex,0.5,2
MIDDLE,Vex,Smolder,0.5,2
TOP,KSante,Ambessa,0.625,32
TOP,Ambessa,KSante,0.375,32
UTILITY,Leona,Senna,0.5476190476190477,42
UTILITY,Senna,Leona,0.4523809523809524,42
BOTTOM,Ashe,Draven,0.4375,48
BOTTOM,Draven,Ashe,0.5625,48
JUNGLE,Nidalee,Elise,0.3181818181818182,22
JUNGLE,Elise,Nidalee,0.6818181818181818,22
MIDDLE,Fizz,Smolder,0.0,1
MIDDLE,Smolder,Fizz,1.0,1
TOP,Talon,Ornn,0.0,1
TOP,Ornn,Talon,1.0,1
BOTTOM,Caitlyn,Ezreal,0.48056537102473496,283
BOTTOM,Ezreal,Caitlyn,0.519434628975265,283
JUNGLE,Volibear,Qiyana,0.0,2
JUNGLE,Qiyana,Volibear,1.0,2
MIDDLE,Corki,Sylas,0.6,5
MIDDLE,Sylas,Corki,0.4,5
TOP,Gragas,KSante,0.5,18
TOP,KSante,Gragas,0.5,18
UTILITY,Lux,Karma,0.5660377358490566,53
UTILITY,Karma,Lux,0.4339622641509434,53
BOTTOM,Kaisa,Sivir,0.4482758620689655,29
BOTTOM,Sivir,Kaisa,0.5517241379310345,29
JUNGLE,Zyra,Nunu,0.0,5
JUNGLE,Nunu,Zyra,1.0,5
TOP,Yone,Riven,0.43478260869565216,23
TOP,Riven,Yone,0.5652173913043478,23
UTILITY,Pyke,Bard,0.5434782608695652,138
UTILITY,Bard,Pyke,0.45652173913043476,138
BOTTOM,Yasuo,Corki,0.42857142857142855,14
BOTTOM,Corki,Yasuo,0.5714285714285714,14
MIDDLE,Seraphine,Gragas,0.0,1
MIDDLE,Gragas,Seraphine,1.0,1
TOP,Tryndamere,Pantheon,0.3333333333333333,3
TOP,Pantheon,Tryndamere,0.6666666666666666,3
UTILITY,Neeko,Zilean,0.2857142857142857,7
UTILITY,Zilean,Neeko,0.7142857142857143,7
BOTTOM,Ezreal,Kalista,0.4028776978417266,139
BOTTOM,Kalista,Ezreal,0.5971223021582733,139
JUNGLE,Graves,Evelynn,0.42857142857142855,21
JUNGLE,Evelynn,Graves,0.5714285714285714,21
MIDDLE,Aurora,Talon,0.8333333333333334,6
MIDDLE,Talon,Aurora,0.16666666666666666,6
TOP,Aatrox,Yasuo,0.625,8
TOP,Yasuo,Aatrox,0.375,8
UTILITY,Janna,Blitzcrank,0.5263157894736842,38
UTILITY,Blitzcrank,Janna,0.47368421052631576,38
BOTTOM,Jinx,Ezreal,0.5039370078740157,127
BOTTOM,Ezreal,Jinx,0.49606299212598426,127
JUNGLE,MonkeyKing,Sylas,0.44,25
JUNGLE,Sylas,MonkeyKing,0.56,25
MIDDLE,Brand,Yasuo,0.75,12
MIDDLE,Yasuo,Brand,0.25,12
TOP,Fiora,Nidalee,1.0,1
TOP,Nidalee,Fiora,0.0,1
UTILITY,Rell,Pyke,0.5306122448979592,49
UTILITY,Pyke,Rell,0.46938775510204084,49
BOTTOM,Ezreal,Ziggs,0.5,36
BOTTOM,Ziggs,Ezreal,0.5,36
JUNGLE,Skarner,Kindred,0.36363636363636365,11
JUNGLE,Kindred,Skarner,0.6363636363636364,11
MIDDLE,Vex,Naafiri,0.25,4
MIDDLE,Naafiri,Vex,0.75,4
TOP,MasterYi,Camille,0.0,1
TOP,Camille,MasterYi,1.0,1
UTILITY,Sylas,Poppy,0.0,4
UTILITY,Poppy,Sylas,1.0,4
JUNGLE,MonkeyKing,Darius,0.8333333333333334,6
JUNGLE,Darius,MonkeyKing,0.16666666666666666,6
UTILITY,Heimerdinger,Nami,0.0,1
UTILITY,Nami,Heimerdinger,1.0,1
JUNGLE,JarvanIV,Elise,0.59375,32
JUNGLE,Elise,JarvanIV,0.40625,32
TOP,Aurora,Smolder,1.0,1
TOP,Smolder,Aurora,0.0,1
UTILITY,Karma,Senna,0.4925373134328358,134
UTILITY,Senna,Karma,0.5074626865671642,134
JUNGLE,JarvanIV,Maokai,0.5,2
JUNGLE,Maokai,JarvanIV,0.5,2
MIDDLE,Sylas,Jayce,0.5625,16
MIDDLE,Jayce,Sylas,0.4375,16
TOP,Olaf,Renekton,0.4,10
TOP,Renekton,Olaf,0.6,10
UTILITY,Lux,Nami,0.64,25
UTILITY,Nami,Lux,0.36,25
BOTTOM,Ziggs,KogMaw,0.6666666666666666,6
BOTTOM,KogMaw,Ziggs,0.3333333333333333,6
JUNGLE,Vi,JarvanIV,0.5625,64
JUNGLE,JarvanIV,Vi,0.4375,64
MIDDLE,Ahri,Swain,0.2857142857142857,7
MIDDLE,Swain,Ahri,0.7142857142857143,7
TOP,Jax,Jayce,0.47619047619047616,42
TOP,Jayce,Jax,0.5238095238095238,42
UTILITY,Rakan,Nautilus,0.4470588235294118,85
UTILITY,Nautilus,Rakan,0.5529411764705883,85
JUNGLE,Graves,Jax,0.625,8
JUNGLE,Jax,Graves,0.375,8
MIDDLE,Ahri,Azir,0.6904761904761905,42
MIDDLE,Azir,Ahri,0.30952380952380953,42
TOP,Gragas,Olaf,0.42857142857142855,7
TOP,Olaf,Gragas,0.5714285714285714,7
UTILITY,Leona,Blitzcrank,0.6923076923076923,26
UTILITY,Blitzcrank,Leona,0.3076923076923077,26
BOTTOM,Varus,Sivir,0.3333333333333333,33
BOTTOM,Sivir,Varus,0.6666666666666666,33
JUNGLE,Udyr,XinZhao,0.375,8
JUNGLE,XinZhao,Udyr,0.625,8
MIDDLE,Ahri,Aurora,0.5384615384615384,104
MIDDLE,Aurora,Ahri,0.46153846153846156,104
TOP,Gnar,Gangplank,0.46153846153846156,13
TOP,Gangplank,Gnar,0.5384615384615384,13
BOTTOM,Karthus,Kalista,0.4722222222222222,36
BOTTOM,Kalista,Karthus,0.5277777777777778,36
JUNGLE,Zyra,Kindred,0.4444444444444444,9
JUNGLE,Kindred,Zyra,0.5555555555555556,9
MIDDLE,Smolder,Irelia,1.0,2
MIDDLE,Irelia,Smolder,0.0,2
TOP,Gnar,Aurora,0.5882352941176471,17
TOP,Aurora,Gnar,0.4117647058823529,17
UTILITY,Nami,Thresh,0.4166666666666667,96
UTILITY,Thresh,Nami,0.5833333333333334,96
BOTTOM,Draven,Karthus,0.17391304347826086,23
BOTTOM,Karthus,Draven,0.8260869565217391,23
JUNGLE,Ivern,Zyra,0.42857142857142855,7
JUNGLE,Zyra,Ivern,0.5714285714285714,7
MIDDLE,Azir,Ambessa,0.0,1
MIDDLE,Ambessa,Azir,1.0,1
BOTTOM,Ashe,KSante,0.0,1
BOTTOM,KSante,Ashe,1.0,1
JUNGLE,XinZhao,Zac,0.5,8
JUNGLE,Zac,XinZhao,0.5,8
MIDDLE,Garen,Aurora,0.25,4
MIDDLE,Aurora,Garen,0.75,4
TOP,Ambessa,Kalista,0.0,2
TOP,Kalista,Ambessa,1.0,2
UTILITY,Pyke,Renata,0.25,4
UTILITY,Renata,Pyke,0.75,4
BOTTOM,Caitlyn,Jhin,0.4660633484162896,221
BOTTOM,Jhin,Caitlyn,0.5339366515837104,221
JUNGLE,XinZhao,JarvanIV,0.4878048780487805,82
JUNGLE,JarvanIV,XinZhao,0.5121951219512195,82
MIDDLE,Aurora,Akali,0.6,45
MIDDLE,Akali,Aurora,0.4,45
TOP,Ambessa,Irelia,0.5357142857142857,28
TOP,Irelia,Ambessa,0.4642857142857143,28
UTILITY,Janna,Lux,0.625,24
UTILITY,Lux,Janna,0.375,24
MIDDLE,Diana,Aurora,0.36363636363636365,11
MIDDLE,Aurora,Diana,0.6363636363636364,11
TOP,Renekton,Swain,1.0,1
TOP,Swain,Renekton,0.0,1
JUNGLE,LeeSin,JarvanIV,0.5079365079365079,126
JUNGLE,JarvanIV,LeeSin,0.49206349206349204,126
MIDDLE,Skarner,Renekton,1.0,1
MIDDLE,Renekton,Skarner,0.0,1
TOP,Anivia,Fizz,0.3333333333333333,3
TOP,Fizz,Anivia,0.6666666666666666,3
UTILITY,Leona,Milio,0.47619047619047616,21
UTILITY,Milio,Leona,0.5238095238095238,21
BOTTOM,Jhin,Smolder,0.5476190476190477,84
BOTTOM,Smolder,Jhin,0.4523809523809524,84
JUNGLE,Belveth,Karthus,0.42857142857142855,7
JUNGLE,Karthus,Belveth,0.5714285714285714,7
MIDDLE,Velkoz,Azir,0.3333333333333333,6
MIDDLE,Azir,Velkoz,0.6666666666666666,6
TOP,Gnar,Fiora,0.35294117647058826,17
TOP,Fiora,Gnar,0.6470588235294118,17
UTILITY,Shen,Nami,0.25,4
UTILITY,Nami,Shen,0.75,4
BOTTOM,Kalista,Varus,0.6304347826086957,46
BOTTOM,Varus,Kalista,0.3695652173913043,46
MIDDLE,Fizz,Ambessa,0.0,2
MIDDLE,Ambessa,Fizz,1.0,2
TOP,Yone,Renekton,0.5277777777777778,36
TOP,Renekton,Yone,0.4722222222222222,36
BOTTOM,Ashe,Ziggs,0.7333333333333333,30
BOTTOM,Ziggs,Ashe,0.26666666666666666,30
JUNGLE,Mordekaiser,Jax,1.0,1
JUNGLE,Jax,Mordekaiser,0.0,1
MIDDLE,Yone,Zed,0.28125,32
MIDDLE,Zed,Yone,0.71875,32
TOP,Aurora,LeeSin,0.25,4
TOP,LeeSin,Aurora,0.75,4
JUNGLE,Graves,LeeSin,0.4642857142857143,140
JUNGLE,LeeSin,Graves,0.5357142857142857,140
MIDDLE,Skarner,Malphite,1.0,1
MIDDLE,Malphite,Skarner,0.0,1
TOP,Darius,Gragas,0.7142857142857143,7
TOP,Gragas,Darius,0.2857142857142857,7
BOTTOM,Kaisa,Ezreal,0.5362318840579711,414
BOTTOM,Ezreal,Kaisa,0.463768115942029,414
JUNGLE,LeeSin,XinZhao,0.5352112676056338,71
JUNGLE,XinZhao,LeeSin,0.4647887323943662,71
MIDDLE,Swain,Viktor,0.5,6
MIDDLE,Viktor,Swain,0.5,6
TOP,Volibear,Aurora,0.6666666666666666,3
TOP,Aurora,Volibear,0.3333333333333333,3
UTILITY,JarvanIV,Lux,0.0,1
UTILITY,Lux,JarvanIV,1.0,1
BOTTOM,Ashe,Smolder,0.648936170212766,94
BOTTOM,Smolder,Ashe,0.35106382978723405,94
MIDDLE,Orianna,Yone,0.6176470588235294,34
MIDDLE,Yone,Orianna,0.38235294117647056,34
TOP,Singed,Jayce,0.5161290322580645,31
TOP,Jayce,Singed,0.4838709677419355,31
UTILITY,Senna,Poppy,0.5555555555555556,9
UTILITY,Poppy,Senna,0.4444444444444444,9
JUNGLE,Belveth,Volibear,0.5,2
JUNGLE,Volibear,Belveth,0.5,2
MIDDLE,Kassadin,Ambessa,0.25,4
MIDDLE,Ambessa,Kassadin,0.75,4
BOTTOM,Aphelios,Swain,0.5,6
BOTTOM,Swain,Aphelios,0.5,6
JUNGLE,Kayn,Belveth,0.4,5
JUNGLE,Belveth,Kayn,0.6,5
MIDDLE,Xerath,Ekko,0.36363636363636365,11
MIDDLE,Ekko,Xerath,0.6363636363636364,11
TOP,Yorick,KSante,0.375,8
TOP,KSante,Yorick,0.625,8
UTILITY,Skarner,Renata,0.0,2
UTILITY,Renata,Skarner,1.0,2
MIDDLE,Corki,Hwei,0.5,4
MIDDLE,Hwei,Corki,0.5,4
TOP,Aurora,Garen,0.7142857142857143,7
TOP,Garen,Aurora,0.2857142857142857,7
UTILITY,Pyke,TahmKench,0.6666666666666666,3
UTILITY,TahmKench,Pyke,0.3333333333333333,3
BOTTOM,Draven,Corki,0.5357142857142857,28
BOTTOM,Corki,Draven,0.4642857142857143,28
JUNGLE,Rengar,MonkeyKing,0.43478260869565216,23
JUNGLE,MonkeyKing,Rengar,0.5652173913043478,23
TOP,Poppy,Yone,0.0,3
TOP,Yone,Poppy,1.0,3
UTILITY,Soraka,Blitzcrank,0.46153846153846156,26
UTILITY,Blitzcrank,Soraka,0.5384615384615384,26
JUNGLE,Zyra,Nocturne,0.5454545454545454,11
JUNGLE,Nocturne,Zyra,0.45454545454545453,11
MIDDLE,Yasuo,Galio,0.5652173913043478,23
MIDDLE,Galio,Yasuo,0.43478260869565216,23
TOP,Ambessa,Aurora,0.42105263157894735,19
TOP,Aurora,Ambessa,0.5789473684210527,19
BOTTOM,Smolder,Caitlyn,0.5365853658536586,82
BOTTOM,Caitlyn,Smolder,0.4634146341463415,82
JUNGLE,Zyra,Viego,0.375,16
JUNGLE,Viego,Zyra,0.625,16
TOP,Gnar,Jayce,0.38,50
TOP,Jayce,Gnar,0.62,50
UTILITY,Bard,Veigar,0.5,6
UTILITY,Veigar,Bard,0.5,6
JUNGLE,Graves,Volibear,0.6,5
JUNGLE,Volibear,Graves,0.4,5
MIDDLE,Zed,Aurora,0.5,28
MIDDLE,Aurora,Zed,0.5,28
TOP,Gragas,DrMundo,0.5333333333333333,15
TOP,DrMundo,Gragas,0.4666666666666667,15
UTILITY,Veigar,Nautilus,0.25,4
UTILITY,Nautilus,Veigar,0.75,4
JUNGLE,MonkeyKing,JarvanIV,0.5555555555555556,45
JUNGLE,JarvanIV,MonkeyKing,0.4444444444444444,45
MIDDLE,Swain,Aurora,0.3333333333333333,3
MIDDLE,Aurora,Swain,0.6666666666666666,3
TOP,Ambessa,Trundle,0.0,2
TOP,Trundle,Ambessa,1.0,2
UTILITY,Veigar,Neeko,0.5,2
UTILITY,Neeko,Veigar,0.5,2
JUNGLE,Volibear,Skarner,0.6,5
JUNGLE,Skarner,Volibear,0.4,5
TOP,DrMundo,Gnar,0.375,8
TOP,Gnar,DrMundo,0.625,8
UTILITY,Lux,Zoe,0.8,5
UTILITY,Zoe,Lux,0.2,5
JUNGLE,MasterYi,Volibear,0.5714285714285714,7
JUNGLE,Volibear,MasterYi,0.42857142857142855,7
MIDDLE,Leblanc,Aurora,0.48484848484848486,33
MIDDLE,Aurora,Leblanc,0.5151515151515151,33
TOP,DrMundo,Camille,0.5,6
TOP,Camille,DrMundo,0.5,6
UTILITY,Lux,Thresh,0.5384615384615384,26
UTILITY,Thresh,Lux,0.46153846153846156,26
MIDDLE,Aurora,Akshan,0.3783783783783784,37
MIDDLE,Akshan,Aurora,0.6216216216216216,37
BOTTOM,Karthus,Ashe,0.5555555555555556,27
BOTTOM,Ashe,Karthus,0.4444444444444444,27
JUNGLE,Kindred,Evelynn,0.6666666666666666,3
JUNGLE,Evelynn,Kindred,0.3333333333333333,3
MIDDLE,Galio,Viego,0.3333333333333333,3
MIDDLE,Viego,Galio,0.6666666666666666,3
TOP,Riven,Pantheon,0.5,12
TOP,Pantheon,Riven,0.5,12
UTILITY,Zyra,Lulu,0.5,4
UTILITY,Lulu,Zyra,0.5,4
BOTTOM,Caitlyn,Sivir,0.4375,32
BOTTOM,Sivir,Caitlyn,0.5625,32
JUNGLE,Viego,Elise,0.48,25
JUNGLE,Elise,Viego,0.52,25
MIDDLE,Syndra,Aurora,0.5476190476190477,42
MIDDLE,Aurora,Syndra,0.4523809523809524,42
TOP,Ambessa,Riven,0.45454545454545453,22
TOP,Riven,Ambessa,0.5454545454545454,22
JUNGLE,Talon,Viego,0.47619047619047616,42
JUNGLE,Viego,Talon,0.5238095238095238,42
MIDDLE,Aurora,Fizz,0.6666666666666666,15
MIDDLE,Fizz,Aurora,0.3333333333333333,15
TOP,Darius,Kennen,0.6,10
TOP,Kennen,Darius,0.4,10
UTILITY,TahmKench,Rakan,0.625,8
UTILITY,Rakan,TahmKench,0.375,8
BOTTOM,Samira,Hwei,0.6,5
BOTTOM,Hwei,Samira,0.4,5
JUNGLE,Udyr,Sejuani,0.8,5
JUNGLE,Sejuani,Udyr,0.2,5
MIDDLE,Kassadin,Skarner,1.0,1
MIDDLE,Skarner,Kassadin,0.0,1
UTILITY,Swain,Braum,0.5,4
UTILITY,Braum,Swain,0.5,4
BOTTOM,Varus,Ezreal,0.46078431372549017,102
BOTTOM,Ezreal,Varus,0.5392156862745098,102
JUNGLE,Kindred,Zac,0.75,4
JUNGLE,Zac,Kindred,0.25,4
MIDDLE,Fizz,Zed,0.7142857142857143,14
MIDDLE,Zed,Fizz,0.2857142857142857,14
TOP,DrMundo,Riven,0.7142857142857143,7
TOP,Riven,DrMundo,0.2857142857142857,7
UTILITY,Janna,Sona,0.5,24
UTILITY,Sona,Janna,0.5,24
BOTTOM,Vayne,Jinx,0.5625,16
BOTTOM,Jinx,Vayne,0.4375,16
JUNGLE,Hecarim,DrMundo,0.6,10
JUNGLE,DrMundo,Hecarim,0.4,10
MIDDLE,Fizz,Talon,1.0,4
MIDDLE,Talon,Fizz,0.0,4
JUNGLE,MonkeyKing,Gragas,1.0,1
JUNGLE,Gragas,MonkeyKing,0.0,1
MIDDLE,Fizz,Sylas,0.5,20
MIDDLE,Sylas,Fizz,0.5,20
TOP,Gnar,Aatrox,0.5,24
TOP,Aatrox,Gnar,0.5,24
BOTTOM,Tristana,Corki,0.45454545454545453,33
BOTTOM,Corki,Tristana,0.5454545454545454,33
JUNGLE,Nasus,Viego,0.4,5
JUNGLE,Viego,Nasus,0.6,5
TOP,Yone,Gnar,0.625,24
TOP,Gnar,Yone,0.375,24
UTILITY,Maokai,Thresh,0.45454545454545453,11
UTILITY,Thresh,Maokai,0.5454545454545454,11
TOP,Ambessa,MonkeyKing,0.0,2
TOP,MonkeyKing,Ambessa,1.0,2
UTILITY,Milio,Renata,0.3333333333333333,3
UTILITY,Renata,Milio,0.6666666666666666,3
BOTTOM,Samira,Ashe,0.4583333333333333,24
BOTTOM,Ashe,Samira,0.5416666666666666,24
MIDDLE,Hwei,Fizz,0.5,4
MIDDLE,Fizz,Hwei,0.5,4
TOP,Gnar,Ornn,0.4423076923076923,52
TOP,Ornn,Gnar,0.5576923076923077,52
UTILITY,Poppy,Pyke,0.6470588235294118,17
UTILITY,Pyke,Poppy,0.35294117647058826,17
BOTTOM,MissFortune,Jinx,0.631578947368421,19
BOTTOM,Jinx,MissFortune,0.3684210526315789,19
JUNGLE,Graves,Zed,0.6111111111111112,18
JUNGLE,Zed,Graves,0.3888888888888889,18
TOP,Chogath,Darius,1.0,4
TOP,Darius,Chogath,0.0,4
UTILITY,Zoe,Lulu,0.38461538461538464,13
UTILITY,Lulu,Zoe,0.6153846153846154,13
TOP,Yone,Irelia,0.4166666666666667,12
TOP,Irelia,Yone,0.5833333333333334,12
UTILITY,TahmKench,Milio,0.0,2
UTILITY,Milio,TahmKench,1.0,2
BOTTOM,Sivir,Ezreal,0.4473684210526316,152
BOTTOM,Ezreal,Sivir,0.5526315789473685,152
JUNGLE,MasterYi,Udyr,0.3333333333333333,9
JUNGLE,Udyr,MasterYi,0.6666666666666666,9
MIDDLE,Yone,Fizz,0.6666666666666666,18
MIDDLE,Fizz,Yone,0.3333333333333333,18
TOP,Ornn,Ambessa,0.47619047619047616,42
TOP,Ambessa,Ornn,0.5238095238095238,42
UTILITY,Zoe,Taric,0.6666666666666666,3
UTILITY,Taric,Zoe,0.3333333333333333,3
BOTTOM,TahmKench,Hwei,0.0,1
BOTTOM,Hwei,TahmKench,1.0,1
JUNGLE,Belveth,Jax,0.4,5
JUNGLE,Jax,Belveth,0.6,5
TOP,Jayce,Malphite,0.4421052631578947,95
TOP,Malphite,Jayce,0.5578947368421052,95
UTILITY,Velkoz,Senna,0.42857142857142855,14
UTILITY,Senna,Velkoz,0.5714285714285714,14
JUNGLE,Belveth,Elise,0.42857142857142855,7
JUNGLE,Elise,Belveth,0.5714285714285714,7
TOP,Yasuo,DrMundo,0.6,5
TOP,DrMundo,Yasuo,0.4,5
UTILITY,Janna,Renata,0.36363636363636365,11
UTILITY,Renata,Janna,0.6363636363636364,11
JUNGLE,Zed,Zac,0.75,4
JUNGLE,Zac,Zed,0.25,4
MIDDLE,Veigar,Vex,0.0,1
MIDDLE,Vex,Veigar,1.0,1
TOP,Pantheon,Yone,0.6153846153846154,13
TOP,Yone,Pantheon,0.38461538461538464,13
UTILITY,Nautilus,Janna,0.5086206896551724,116
UTILITY,Janna,Nautilus,0.49137931034482757,116
JUNGLE,Ivern,Nocturne,0.44,25
JUNGLE,Nocturne,Ivern,0.56,25
TOP,Akali,Yone,0.625,16
TOP,Yone,Akali,0.375,16
UTILITY,Bard,Blitzcrank,0.42857142857142855,42
UTILITY,Blitzcrank,Bard,0.5714285714285714,42
TOP,Camille,Mordekaiser,0.2222222222222222,9
TOP,Mordekaiser,Camille,0.7777777777777778,9
UTILITY,Poppy,Rakan,0.5806451612903226,31
UTILITY,Rakan,Poppy,0.41935483870967744,31
BOTTOM,Corki,Zoe,0.0,1
BOTTOM,Zoe,Corki,1.0,1
JUNGLE,Diana,Viego,0.42857142857142855,28
JUNGLE,Viego,Diana,0.5714285714285714,28
UTILITY,Blitzcrank,Taric,0.3333333333333333,3
UTILITY,Taric,Blitzcrank,0.6666666666666666,3
JUNGLE,Elise,Gragas,1.0,1
JUNGLE,Gragas,Elise,0.0,1
TOP,Aatrox,Renekton,0.3333333333333333,27
TOP,Renekton,Aatrox,0.6666666666666666,27
UTILITY,Nautilus,Renata,0.3181818181818182,22
UTILITY,Renata,Nautilus,0.6818181818181818,22
JUNGLE,Talon,JarvanIV,0.53125,64
JUNGLE,JarvanIV,Talon,0.46875,64
MIDDLE,Akali,Katarina,0.5135135135135135,37
MIDDLE,Katarina,Akali,0.4864864864864865,37
TOP,Sett,Ambessa,0.7,10
TOP,Ambessa,Sett,0.3,10
UTILITY,Poppy,Janna,0.5882352941176471,17
UTILITY,Janna,Poppy,0.4117647058823529,17
JUNGLE,Skarner,XinZhao,0.6956521739130435,23
JUNGLE,XinZhao,Skarner,0.30434782608695654,23
TOP,Sett,Gragas,0.0,4
TOP,Gragas,Sett,1.0,4
UTILITY,Pyke,Nami,0.46774193548387094,62
UTILITY,Nami,Pyke,0.532258064516129,62
BOTTOM,Varus,Qiyana,0.5,2
BOTTOM,Qiyana,Varus,0.5,2
JUNGLE,Zac,Viego,0.5,6
JUNGLE,Viego,Zac,0.5,6
TOP,Sett,Darius,0.4,5
TOP,Darius,Sett,0.6,5
UTILITY,Nami,Bard,0.46808510638297873,188
UTILITY,Bard,Nami,0.5319148936170213,188
BOTTOM,Aurora,Ezreal,0.3333333333333333,3
BOTTOM,Ezreal,Aurora,0.6666666666666666,3
JUNGLE,Belveth,Ivern,0.3333333333333333,6
JUNGLE,Ivern,Belveth,0.6666666666666666,6
MIDDLE,Corki,Fizz,0.0,1
MIDDLE,Fizz,Corki,1.0,1
TOP,Darius,Gnar,0.4166666666666667,24
TOP,Gnar,Darius,0.5833333333333334,24
UTILITY,Nautilus,Nami,0.46530612244897956,245
UTILITY,Nami,Nautilus,0.5346938775510204,245
JUNGLE,Elise,XinZhao,0.4375,16
JUNGLE,XinZhao,Elise,0.5625,16
MIDDLE,Qiyana,Fizz,0.4166666666666667,12
MIDDLE,Fizz,Qiyana,0.5833333333333334,12
UTILITY,Senna,Maokai,0.5,4
UTILITY,Maokai,Senna,0.5,4
JUNGLE,Lillia,Viego,0.25,12
JUNGLE,Viego,Lillia,0.75,12
MIDDLE,Yone,Cassiopeia,0.4583333333333333,24
MIDDLE,Cassiopeia,Yone,0.5416666666666666,24
UTILITY,Senna,Thresh,0.59375,64
UTILITY,Thresh,Senna,0.40625,64
JUNGLE,Volibear,Hecarim,0.4,5
JUNGLE,Hecarim,Volibear,0.6,5
MIDDLE,Gwen,Vex,0.5,2
MIDDLE,Vex,Gwen,0.5,2
TOP,Sett,Ornn,0.45454545454545453,11
TOP,Ornn,Sett,0.5454545454545454,11
UTILITY,Pyke,Yuumi,0.6111111111111112,18
UTILITY,Yuumi,Pyke,0.3888888888888889,18
JUNGLE,Kindred,Talon,0.5454545454545454,11
JUNGLE,Talon,Kindred,0.45454545454545453,11
MIDDLE,Galio,Karma,0.6666666666666666,3
MIDDLE,Karma,Galio,0.3333333333333333,3
TOP,Gnar,TahmKench,0.5,2
TOP,TahmKench,Gnar,0.5,2
UTILITY,Thresh,Neeko,0.45161290322580644,31
UTILITY,Neeko,Thresh,0.5483870967741935,31
BOTTOM,Tristana,MissFortune,0.5714285714285714,14
BOTTOM,MissFortune,Tristana,0.42857142857142855,14
JUNGLE,Graves,Karthus,0.5384615384615384,26
JUNGLE,Karthus,Graves,0.46153846153846156,26
TOP,Sion,Riven,0.56,25
TOP,Riven,Sion,0.44,25
BOTTOM,Nilah,Caitlyn,0.6428571428571429,14
BOTTOM,Caitlyn,Nilah,0.35714285714285715,14
TOP,Gnar,Jax,0.56,25
TOP,Jax,Gnar,0.44,25
UTILITY,Renata,Soraka,0.3333333333333333,3
UTILITY,Soraka,Renata,0.6666666666666666,3
BOTTOM,Jinx,KogMaw,0.44,25
BOTTOM,KogMaw,Jinx,0.56,25
MIDDLE,Katarina,Aurora,0.5416666666666666,24
MIDDLE,Aurora,Katarina,0.4583333333333333,24
UTILITY,Leona,Rakan,0.525,40
UTILITY,Rakan,Leona,0.475,40
MIDDLE,Yone,Sylas,0.5384615384615384,39
MIDDLE,Sylas,Yone,0.46153846153846156,39
TOP,Jax,Riven,0.6206896551724138,29
TOP,Riven,Jax,0.3793103448275862,29
UTILITY,Seraphine,Alistar,0.5483870967741935,31
UTILITY,Alistar,Seraphine,0.45161290322580644,31
TOP,KSante,Riven,0.75,20
TOP,Riven,KSante,0.25,20
JUNGLE,Graves,Khazix,0.4883720930232558,86
JUNGLE,Khazix,Graves,0.5116279069767442,86
MIDDLE,Talon,Galio,0.6666666666666666,3
MIDDLE,Galio,Talon,0.3333333333333333,3
TOP,Akali,Ambessa,0.6923076923076923,13
TOP,Ambessa,Akali,0.3076923076923077,13
UTILITY,Lulu,Braum,0.4,25
UTILITY,Braum,Lulu,0.6,25
MIDDLE,Viktor,Irelia,0.4782608695652174,23
MIDDLE,Irelia,Viktor,0.5217391304347826,23
TOP,Fiora,Aurora,0.5,8
TOP,Aurora,Fiora,0.5,8
BOTTOM,Draven,Aphelios,0.4827586206896552,29
BOTTOM,Aphelios,Draven,0.5172413793103449,29
MIDDLE,Taliyah,Katarina,0.5,14
MIDDLE,Katarina,Taliyah,0.5,14
TOP,Rumble,Sett,0.7142857142857143,7
TOP,Sett,Rumble,0.2857142857142857,7
UTILITY,Zilean,Lulu,0.5263157894736842,38
UTILITY,Lulu,Zilean,0.47368421052631576,38
JUNGLE,Viego,Karthus,0.5714285714285714,7
JUNGLE,Karthus,Viego,0.42857142857142855,7
MIDDLE,Hwei,Akshan,0.5,8
MIDDLE,Akshan,Hwei,0.5,8
UTILITY,Pyke,Janna,0.575,40
UTILITY,Janna,Pyke,0.425,40
BOTTOM,Jinx,Viktor,0.5,2
BOTTOM,Viktor,Jinx,0.5,2
JUNGLE,Vi,RekSai,0.7058823529411765,17
JUNGLE,RekSai,Vi,0.29411764705882354,17
MIDDLE,Ahri,Vladimir,0.4838709677419355,31
MIDDLE,Vladimir,Ahri,0.5161290322580645,31
UTILITY,Renata,Nami,0.2857142857142857,14
UTILITY,Nami,Renata,0.7142857142857143,14
BOTTOM,Kalista,Ashe,0.5405405405405406,111
